item_id,title,brand,price_jpy,orig_jpy,discount_pct,seller,premium_seller,badges,url
130761883,Mind Bridge COUTURE Modified Collar Short Sleeve Knit 2 Colo,Mind Bridge,5970,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761883/
130761879,Mind Bridge Double excellent collar short-sleeve knit M1KT31,Mind Bridge,11190,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761879/
130761831,Mind Bridge Linen-like Striped Collared Short Sleeve Knit 2,Mind Bridge,7760,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761831/
130761808,Mind Bridge ON Washable Striped Henley Neck Short Sleeve Kni,Mind Bridge,6060,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761808/
130761788,Mind Bridge ON Washable Cotton Blend Collared Short Sleeve K,Mind Bridge,6060,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761788/
130761409,Mind Bridge Do Good Loose Tapered Elastic Waist Slacks 2 col,Mind Bridge,8810,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761409/
130761048,Mind Bridge COUTURE Navy Twill Semi-Oversized Blouson M1JP31,Mind Bridge,19380,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761048/
130761031,Mind Bridge Suede Minimal Zip-Up Blouson 2 Colors M1JP2102,Mind Bridge,21750,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130761031/
130760947,Mind Bridge COUTURE Shirt-style Blouson MZJP3174,Mind Bridge,12370,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130760947/
130760802,Mind Bridge COUTURE Herringbone Oversized Jacket MZJK7171,Mind Bridge,16270,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130760802/
130760766,Mind Bridge COUTURE Wool Boucle Oversized Jacket MZJK7172,Mind Bridge,17590,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130760766/
130760116,Mind Bridge COUTURE Striped Round Semi-Oversized Cardigan MZ,Mind Bridge,9010,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130760116/
130759960,Mind Bridge COUTURE Twill tissue deformation trucker MZJP217,Mind Bridge,11050,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130759960/
130759690,Mind Bridge Sweat Half Pants 2 colors MZHP01A1,Mind Bridge,3820,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130759690/
130759683,Mind Bridge All Day Cool Relax Fit One-Pleat Two-Tone Seerse,Mind Bridge,4940,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130759683/
130758790,Mind Bridge Nylon messenger bag MXBG0001,Mind Bridge,8420,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130758790/
130758544,Mind Bridge Leather tote bag MXBG0003,Mind Bridge,11050,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130758544/
130758523,Mind Bridge UNS Laptop-Storage Ivory Contrast Canvas Tote Ba,Mind Bridge,10000,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130758523/
130758359,Mind Bridge High-neck lightweight semi-oversized windbreaker,Mind Bridge,6620,,,bbool_shop,False,関税負担なし,https://www.buyma.com/item/130758359/
